Date,Region,Product,Category,Quantity,Unit_Price,Discount,Revenue,Profit,Customer_Type
2023-05-11,West,Product_5,Home Decor,2,487.16,0.1,876.89,56.72,Returning
2023-05-11,South,Product_13,Electronics,4,411.75,0.15,1399.95,133.55,New
2023-05-11,South,Product_11,Groceries,2,74.9,0.05,142.31,16.3,New
2023-05-11,West,Product_39,Groceries,3,31.73,0.0,95.19,11.02,Returning
2023-05-11,East,Product_26,Home Decor,2,176.15,0.0,352.31,68.82,New
2023-05-11,South,Product_42,Home Decor,4,273.04,0.1,982.96,122.48,Returning
2023-05-11,Central,Product_17,Groceries,1,103.62,0.0,103.62,16.21,Returning
2023-05-11,South,Product_6,Electronics,2,26.02,0.0,52.04,9.22,New
2023-05-11,Central,Product_16,Home Decor,2,173.95,0.0,347.9,60.91,New
2023-05-11,East,Product_45,Beauty,2,29.16,0.05,55.4,6.86,Returning
2023-05-11,North,Product_36,Home Decor,2,95.13,0.0,190.26,10.66,Returning
2023-05-11,North,Product_30,Clothing,1,374.6,0.0,374.6,64.37,Returning
2023-05-11,South,Product_50,Beauty,2,199.63,0.0,399.26,47.88,Returning
2023-05-11,East,Product_20,Electronics,3,237.24,0.05,676.15,62.28,Returning
2023-05-11,South,Product_35,Groceries,2,6.08,0.05,11.54,1.4,New
2023-05-11,Central,Product_33,Groceries,2,456.02,0.05,866.43,159.86,Returning
2023-05-11,East,Product_29,Home Decor,3,426.37,0.0,1279.1,100.35,New
2023-05-11,West,Product_28,Home Decor,4,207.86,0.1,748.29,159.85,Returning
2023-05-11,East,Product_41,Electronics,3,469.17,0.0,1407.5,332.72,New
2023-05-11,North,Product_24,Home Decor,3,128.71,0.0,386.14,60.15,New
2023-05-11,East,Product_46,Electronics,4,392.69,0.1,1413.68,314.96,Returning
2023-05-11,West,Product_38,Home Decor,1,176.82,0.1,159.14,35.29,New
2023-05-11,North,Product_16,Beauty,2,41.42,0.0,82.85,14.48,New
2023-05-11,Central,Product_46,Groceries,4,181.9,0.1,654.84,99.5,Returning
2023-05-11,South,Product_29,Clothing,4,66.5,0.05,252.69,55.23,New
2023-05-11,South,Product_32,Beauty,2,247.65,0.0,495.31,106.74,New
2023-05-11,West,Product_33,Groceries,2,112.94,0.0,225.89,15.14,Returning
2023-05-11,East,Product_19,Electronics,3,278.55,0.0,835.64,61.78,Returning
2023-05-11,South,Product_24,Clothing,1,413.98,0.0,413.98,52.82,Returning
2023-05-11,South,Product_50,Groceries,4,389.1,0.05,1478.56,366.6,New
2023-05-11,East,Product_43,Electronics,3,490.09,0.0,1470.27,346.08,Returning
2023-05-11,East,Product_17,Electronics,4,348.15,0.0,1392.58,154.77,New
2023-05-11,West,Product_11,Groceries,2,14.46,0.0,28.91,3.13,Returning
2023-05-11,South,Product_16,Beauty,2,234.7,0.1,422.45,36.36,New
2023-05-11,Central,Product_44,Home Decor,4,296.73,0.0,1186.93,146.46,New
2023-05-11,Central,Product_6,Electronics,2,345.09,0.0,690.19,74.18,Returning
2023-05-11,South,Product_10,Beauty,2,279.73,0.1,503.51,46.44,Returning
2023-05-11,South,Product_33,Clothing,1,21.82,0.1,19.64,2.02,Returning
2023-05-11,West,Product_32,Home Decor,1,449.06,0.0,449.06,34.54,New
2023-05-11,South,Product_20,Electronics,2,28.33,0.0,56.67,11.85,Returning
2023-05-11,Central,Product_41,Beauty,1,318.58,0.0,318.58,45.54,Returning
2023-05-11,North,Product_14,Home Decor,4,184.43,0.0,737.72,51.9,Returning
2023-05-11,East,Product_9,Beauty,3,354.76,0.05,1011.07,212.41,New
2023-05-11,Central,Product_3,Groceries,4,450.85,0.0,1803.42,123.36,New
2023-05-11,East,Product_3,Beauty,2,5.17,0.0,10.34,1.41,Returning
2023-05-11,South,Product_45,Beauty,3,102.51,0.0,307.54,61.08,Returning
2023-05-11,West,Product_34,Groceries,2,339.51,0.0,679.01,74.69,New
2023-05-11,West,Product_5,Beauty,4,384.97,0.05,1462.9,323.26,Returning
2023-05-11,North,Product_43,Home Decor,3,271.07,0.05,772.55,56.02,Returning
2023-05-11,West,Product_30,Home Decor,1,187.17,0.05,177.81,25.4,Returning
2023-05-11,Central,Product_24,Home Decor,2,83.58,0.0,167.16,21.59,Returning
2023-05-11,East,Product_18,Electronics,2,254.05,0.05,482.69,50.47,Returning
2023-05-11,Central,Product_45,Electronics,4,43.87,0.1,157.94,27.37,Returning
2023-05-12,South,Product_24,Home Decor,4,189.85,0.1,683.47,38.94,New
2023-05-12,East,Product_33,Groceries,1,242.93,0.05,230.78,41.41,Returning
2023-05-12,North,Product_21,Beauty,1,352.19,0.1,316.97,22.24,New
2023-05-12,South,Product_34,Beauty,2,469.47,0.0,938.94,166.8,Returning
2023-05-12,Central,Product_48,Electronics,1,249.14,0.05,236.68,35.26,Returning
2023-05-12,North,Product_16,Clothing,4,242.94,0.0,971.77,151.85,Returning
2023-05-12,North,Product_23,Beauty,2,338.72,0.05,643.57,111.55,New
2023-05-12,West,Product_17,Beauty,3,36.94,0.0,110.83,7.48,Returning
2023-05-12,East,Product_7,Clothing,2,409.44,0.0,818.88,147.96,Returning
2023-05-12,East,Product_35,Home Decor,3,98.29,0.1,265.38,58.9,Returning
2023-05-12,South,Product_34,Groceries,4,331.73,0.0,1326.92,68.94,Returning
2023-05-12,North,Product_6,Clothing,2,429.37,0.0,858.74,99.23,New
2023-05-12,South,Product_1,Clothing,3,182.81,0.0,548.43,53.6,Returning
2023-05-12,Central,Product_22,Electronics,3,333.73,0.15,851.0,45.12,New
2023-05-12,West,Product_15,Beauty,1,186.0,0.05,176.7,9.83,Returning
2023-05-12,South,Product_13,Groceries,3,180.31,0.0,540.93,85.69,New
2023-05-12,Central,Product_48,Groceries,3,61.12,0.15,155.86,26.69,Returning
2023-05-12,West,Product_35,Home Decor,1,493.18,0.0,493.18,28.0,Returning
2023-05-12,Central,Product_15,Beauty,2,182.06,0.0,364.12,39.05,Returning
2023-05-12,East,Product_11,Clothing,4,176.0,0.0,703.99,89.24,Returning
2023-05-12,South,Product_1,Groceries,2,170.65,0.1,307.16,19.96,New
2023-05-12,South,Product_17,Groceries,4,206.28,0.05,783.87,70.77,Returning
2023-05-12,West,Product_44,Groceries,3,325.56,0.05,927.86,186.85,New
2023-05-12,Central,Product_16,Home Decor,4,338.03,0.0,1352.13,248.19,New
2023-05-12,North,Product_10,Clothing,3,328.48,0.05,936.17,99.83,Returning
2023-05-12,West,Product_6,Electronics,1,227.78,0.0,227.78,18.98,Returning
2023-05-12,North,Product_10,Clothing,1,216.5,0.0,216.5,43.07,Returning
2023-05-12,South,Product_15,Electronics,1,440.22,0.0,440.22,36.54,New
2023-05-12,West,Product_5,Groceries,3,118.17,0.05,336.77,25.61,Returning
2023-05-12,Central,Product_18,Electronics,3,423.59,0.1,1143.69,58.5,Returning
2023-05-13,West,Product_36,Home Decor,3,288.72,0.0,866.17,171.97,Returning
2023-05-13,South,Product_37,Beauty,4,123.12,0.0,492.48,55.76,Returning
2023-05-13,South,Product_28,Home Decor,3,163.51,0.05,466.0,28.25,Returning
2023-05-13,South,Product_45,Electronics,4,259.12,0.0,1036.49,157.52,Returning
2023-05-13,West,Product_21,Electronics,1,183.89,0.1,165.5,41.17,Returning
2023-05-13,West,Product_4,Clothing,4,140.74,0.0,562.97,28.48,Returning
2023-05-13,Central,Product_37,Beauty,3,418.5,0.05,1192.72,121.86,Returning
2023-05-13,North,Product_9,Home Decor,4,408.37,0.0,1633.49,190.66,Returning
2023-05-13,Central,Product_6,Electronics,2,90.19,0.05,171.35,27.88,New
2023-05-13,South,Product_45,Beauty,4,30.01,0.0,120.02,10.38,New
2023-05-13,West,Product_43,Home Decor,4,392.27,0.0,1569.08,333.27,New
2023-05-13,Central,Product_16,Home Decor,3,465.99,0.05,1328.07,96.48,Returning
2023-05-13,West,Product_28,Groceries,2,230.11,0.0,460.22,105.13,New
2023-05-13,Central,Product_41,Clothing,4,385.34,0.0,1541.37,362.03,Returning
2023-05-13,South,Product_36,Beauty,1,17.75,0.05,16.86,1.12,Returning
2023-05-13,North,Product_30,Groceries,1,133.41,0.05,126.74,21.59,New
2023-05-13,North,Product_40,Beauty,3,353.11,0.0,1059.34,135.64,Returning
2023-05-13,North,Product_19,Clothing,2,236.79,0.0,473.57,27.6,Returning
2023-05-13,South,Product_40,Electronics,4,65.28,0.1,235.0,23.63,Returning
2023-05-13,West,Product_28,Groceries,2,397.44,0.0,794.88,94.42,Returning
2023-05-13,West,Product_48,Clothing,3,297.34,0.1,802.8,145.52,New
2023-05-13,North,Product_15,Electronics,2,127.04,0.0,254.07,40.51,Returning
2023-05-13,North,Product_30,Groceries,3,246.09,0.0,738.27,177.0,New
2023-05-13,East,Product_23,Clothing,1,217.27,0.1,195.54,38.28,Returning
2023-05-13,South,Product_37,Beauty,4,212.79,0.0,851.17,60.58,Returning
2023-05-13,South,Product_31,Beauty,3,260.24,0.0,780.71,164.91,New
2023-05-13,South,Product_13,Electronics,3,235.44,0.0,706.31,94.51,New
2023-05-13,East,Product_9,Electronics,4,425.09,0.15,1445.31,254.71,Returning
2023-05-13,East,Product_2,Groceries,1,271.31,0.1,244.18,20.83,New
2023-05-13,East,Product_38,Beauty,3,258.81,0.0,776.43,171.16,Returning
2023-05-13,Central,Product_40,Clothing,3,78.32,0.1,211.46,13.89,Returning
2023-05-13,Central,Product_26,Electronics,4,236.08,0.15,802.66,129.16,Returning
2023-05-13,South,Product_8,Home Decor,1,241.35,0.0,241.35,47.94,Returning
2023-05-13,South,Product_11,Clothing,2,219.12,0.05,416.32,84.14,Returning
2023-05-13,South,Product_35,Beauty,2,333.06,0.1,599.51,60.14,Returning
2023-05-14,West,Product_6,Beauty,1,407.18,0.0,407.18,90.21,Returning
2023-05-14,Central,Product_45,Beauty,3,77.98,0.1,210.55,20.03,Returning
2023-05-14,West,Product_46,Electronics,3,206.51,0.0,619.54,67.81,Returning
2023-05-14,West,Product_2,Electronics,2,358.28,0.1,644.9,45.2,Returning
2023-05-14,Central,Product_1,Electronics,2,281.69,0.0,563.38,134.19,Returning
2023-05-14,Central,Product_24,Electronics,2,187.93,0.0,375.86,27.99,New
2023-05-14,Central,Product_43,Electronics,3,225.36,0.0,676.09,167.46,Returning
2023-05-14,North,Product_48,Groceries,4,332.85,0.15,1131.7,189.83,New
2023-05-14,South,Product_48,Beauty,1,176.46,0.0,176.46,43.38,Returning
2023-05-14,South,Product_22,Home Decor,2,74.88,0.1,134.79,14.84,Returning
2023-05-14,East,Product_4,Electronics,4,289.88,0.05,1101.53,196.7,Returning
2023-05-14,West,Product_39,Home Decor,4,425.49,0.15,1446.65,173.21,New
2023-05-14,East,Product_39,Electronics,1,162.48,0.0,162.48,24.15,New
2023-05-14,West,Product_11,Home Decor,3,181.06,0.0,543.18,120.23,Returning
2023-05-14,North,Product_31,Beauty,4,228.15,0.1,821.33,95.74,Returning
2023-05-14,Central,Product_2,Beauty,2,257.62,0.05,489.47,93.3,Returning
2023-05-14,Central,Product_46,Beauty,2,163.61,0.0,327.22,60.52,Returning
2023-05-14,Central,Product_1,Electronics,4,205.96,0.1,741.46,47.92,Returning
2023-05-14,South,Product_17,Home Decor,1,493.39,0.05,468.72,108.63,Returning
2023-05-14,Central,Product_26,Electronics,2,436.34,0.1,785.42,141.47,Returning
2023-05-14,East,Product_3,Electronics,4,321.28,0.1,1156.62,262.23,New
2023-05-14,North,Product_46,Beauty,3,147.31,0.05,419.82,36.54,Returning
2023-05-14,South,Product_31,Clothing,4,108.89,0.0,435.54,86.34,New
2023-05-14,West,Product_34,Beauty,1,132.6,0.0,132.6,31.72,Returning
2023-05-14,West,Product_29,Home Decor,3,8.05,0.0,24.15,5.55,New
2023-05-14,Central,Product_21,Beauty,2,442.43,0.05,840.62,105.69,Returning
2023-05-14,East,Product_5,Home Decor,2,241.7,0.0,483.4,90.57,Returning
2023-05-14,Central,Product_24,Home Decor,2,135.55,0.0,271.11,66.03,Returning
2023-05-14,North,Product_50,Beauty,3,461.72,0.0,1385.15,86.54,Returning
2023-05-14,West,Product_11,Clothing,1,137.61,0.0,137.61,12.35,Returning
2023-05-14,East,Product_41,Beauty,1,116.57,0.0,116.57,20.87,Returning
2023-05-14,South,Product_49,Groceries,2,293.68,0.0,587.36,38.41,Returning
2023-05-14,South,Product_12,Groceries,1,325.48,0.0,325.48,61.22,Returning
2023-05-14,Central,Product_18,Clothing,2,338.79,0.05,643.7,65.72,Returning
2023-05-14,Central,Product_2,Clothing,1,228.89,0.05,217.44,14.55,Returning
2023-05-14,North,Product_11,Electronics,1,313.48,0.0,313.48,68.21,Returning
2023-05-14,West,Product_4,Home Decor,3,296.79,0.0,890.37,204.81,Returning
2023-05-14,North,Product_48,Beauty,1,369.68,0.0,369.68,80.51,Returning
2023-05-14,North,Product_44,Clothing,1,364.41,0.05,346.19,69.92,New
2023-05-14,Central,Product_36,Clothing,2,261.57,0.0,523.13,39.69,Returning
2023-05-14,Central,Product_32,Clothing,1,14.63,0.0,14.63,3.08,New
2023-05-14,North,Product_18,Clothing,2,28.58,0.0,57.16,14.23,Returning
2023-05-14,North,Product_35,Groceries,3,221.98,0.05,632.64,93.25,Returning
2023-05-14,North,Product_14,Beauty,4,236.37,0.05,898.2,133.57,Returning
2023-05-15,West,Product_47,Beauty,4,344.48,0.05,1309.02,288.92,Returning
2023-05-15,East,Product_3,Groceries,2,28.64,0.0,57.27,5.69,Returning
2023-05-15,North,Product_10,Groceries,1,16.32,0.1,14.69,2.47,Returning
2023-05-15,East,Product_32,Electronics,4,332.01,0.0,1328.04,228.72,Returning
2023-05-15,East,Product_42,Electronics,3,470.53,0.0,1411.6,261.1,Returning
2023-05-15,North,Product_34,Beauty,3,478.93,0.0,1436.78,122.63,Returning
2023-05-15,West,Product_17,Clothing,3,97.03,0.0,291.1,18.91,Returning
2023-05-15,West,Product_48,Clothing,3,368.57,0.0,1105.7,183.17,Returning
2023-05-15,South,Product_21,Electronics,3,268.02,0.0,804.07,139.15,Returning
2023-05-15,South,Product_18,Beauty,4,251.04,0.0,1004.16,58.22,Returning
2023-05-15,East,Product_25,Clothing,3,421.32,0.05,1200.77,171.2,Returning
2023-05-15,Central,Product_5,Home Decor,1,288.03,0.0,288.03,69.15,New
2023-05-15,South,Product_24,Beauty,2,451.23,0.0,902.45,165.72,Returning
2023-05-15,West,Product_49,Groceries,2,460.9,0.0,921.81,147.19,Returning
2023-05-15,South,Product_3,Electronics,3,426.76,0.1,1152.25,81.74,Returning
2023-05-15,North,Product_3,Home Decor,2,160.9,0.0,321.8,26.05,New
2023-05-15,Central,Product_49,Electronics,2,180.0,0.05,341.99,29.71,Returning
2023-05-15,East,Product_8,Beauty,4,360.56,0.1,1298.01,146.43,New
2023-05-15,West,Product_42,Electronics,2,124.85,0.0,249.7,29.79,Returning
2023-05-15,West,Product_17,Home Decor,2,333.52,0.0,667.05,71.9,Returning
2023-05-15,Central,Product_36,Groceries,1,135.09,0.0,135.09,17.08,New
2023-05-15,West,Product_28,Electronics,1,455.55,0.0,455.55,39.5,Returning
2023-05-15,South,Product_45,Clothing,2,231.27,0.0,462.53,47.84,New
2023-05-15,West,Product_11,Clothing,3,202.44,0.05,576.97,131.39,Returning
2023-05-15,North,Product_5,Home Decor,1,186.7,0.0,186.7,13.74,New
2023-05-15,East,Product_49,Beauty,3,356.16,0.0,1068.49,248.88,Returning
2023-05-15,South,Product_47,Electronics,4,196.09,0.0,784.37,59.07,New
2023-05-15,West,Product_37,Groceries,1,221.6,0.0,221.6,46.71,New
2023-05-15,East,Product_10,Beauty,1,131.68,0.0,131.68,25.17,New
2023-05-15,East,Product_31,Beauty,4,128.47,0.0,513.87,62.59,Returning
2023-05-15,North,Product_47,Beauty,1,388.23,0.0,388.23,20.06,Returning
2023-05-15,East,Product_23,Groceries,4,481.62,0.05,1830.16,396.04,Returning
2023-05-15,South,Product_22,Groceries,2,89.51,0.0,179.02,37.49,Returning
2023-05-15,East,Product_45,Groceries,4,496.23,0.0,1984.91,245.4,Returning
2023-05-15,South,Product_32,Clothing,1,388.01,0.0,388.01,41.19,Returning
2023-05-15,West,Product_31,Electronics,4,170.67,0.05,648.55,56.07,Returning
2023-05-15,Central,Product_49,Home Decor,2,414.48,0.0,828.96,70.57,Returning
2023-05-15,North,Product_49,Clothing,3,304.44,0.0,913.33,145.86,Returning
2023-05-15,South,Product_47,Clothing,1,292.1,0.05,277.49,32.95,Returning
2023-05-15,East,Product_35,Clothing,4,371.21,0.0,1484.82,105.65,New
2023-05-15,North,Product_46,Groceries,2,396.3,0.1,713.35,141.61,New
2023-05-15,Central,Product_25,Home Decor,2,304.03,0.05,577.65,48.54,New
2023-05-15,East,Product_9,Clothing,4,476.13,0.1,1714.06,312.14,New
2023-05-15,North,Product_6,Home Decor,4,229.93,0.05,873.75,49.54,Returning
2023-05-15,South,Product_30,Groceries,1,418.58,0.0,418.58,91.86,Returning
2023-05-15,South,Product_40,Beauty,4,91.15,0.0,364.6,44.27,Returning
2023-05-15,East,Product_25,Clothing,3,240.21,0.0,720.62,82.37,Returning
2023-05-15,West,Product_3,Groceries,2,97.63,0.0,195.26,29.48,Returning
2023-05-15,North,Product_22,Beauty,4,111.7,0.05,424.46,26.47,New
2023-05-15,Central,Product_20,Home Decor,4,463.85,0.05,1762.63,195.78,Returning
2023-05-15,West,Product_15,Clothing,1,426.47,0.0,426.47,39.79,Returning
2023-05-15,North,Product_23,Home Decor,2,207.28,0.0,414.57,79.33,Returning
2023-05-15,North,Product_5,Electronics,1,65.44,0.05,62.17,6.14,Returning
2023-05-15,West,Product_12,Clothing,3,149.48,0.0,448.44,96.25,Returning
2023-05-15,South,Product_36,Electronics,3,305.82,0.05,871.57,59.37,Returning
2023-05-15,South,Product_15,Home Decor,2,414.82,0.0,829.63,199.12,Returning
2023-05-15,West,Product_18,Groceries,1,138.31,0.15,117.56,23.46,New
2023-05-16,West,Product_23,Groceries,4,132.41,0.05,503.17,71.38,Returning
2023-05-16,West,Product_32,Groceries,1,90.17,0.0,90.17,10.55,New
2023-05-16,Central,Product_22,Home Decor,3,345.03,0.0,1035.08,141.9,Returning
2023-05-16,Central,Product_44,Electronics,1,71.48,0.0,71.48,7.18,Returning
2023-05-16,South,Product_24,Home Decor,2,55.86,0.05,106.13,11.49,Returning
2023-05-16,South,Product_34,Clothing,3,314.53,0.05,896.42,91.65,Returning
2023-05-16,Central,Product_14,Home Decor,3,110.93,0.05,316.15,36.06,New
2023-05-16,South,Product_22,Beauty,4,106.59,0.05,405.03,31.33,New
2023-05-16,South,Product_22,Electronics,2,172.75,0.15,293.68,23.23,New
2023-05-16,Central,Product_34,Groceries,2,328.94,0.15,559.2,117.44,Returning
2023-05-16,North,Product_20,Electronics,2,171.14,0.05,325.16,26.86,Returning
2023-05-16,West,Product_32,Home Decor,1,340.83,0.0,340.83,60.03,Returning
2023-05-16,East,Product_26,Home Decor,2,486.83,0.0,973.67,190.44,Returning
2023-05-16,North,Product_38,Electronics,2,365.37,0.1,657.66,116.1,New
2023-05-16,South,Product_20,Home Decor,2,348.26,0.0,696.51,148.7,New
2023-05-16,North,Product_8,Beauty,4,159.62,0.05,606.55,80.36,New
2023-05-16,West,Product_13,Home Decor,3,75.64,0.0,226.92,49.3,Returning
2023-05-16,North,Product_38,Groceries,2,38.19,0.0,76.38,13.79,Returning
2023-05-16,West,Product_18,Electronics,1,403.05,0.1,362.74,73.24,Returning
2023-05-16,East,Product_9,Beauty,3,416.11,0.0,1248.34,225.16,Returning
2023-05-16,North,Product_36,Beauty,3,104.3,0.05,297.26,55.57,New
2023-05-16,South,Product_14,Clothing,3,358.88,0.15,915.13,151.57,Returning
2023-05-16,North,Product_35,Electronics,4,436.77,0.05,1659.73,186.03,New
2023-05-16,South,Product_42,Clothing,1,240.78,0.0,240.78,41.77,Returning
2023-05-16,Central,Product_4,Home Decor,2,201.65,0.0,403.3,33.81,New
2023-05-16,South,Product_2,Home Decor,1,325.92,0.05,309.62,46.63,New
2023-05-16,North,Product_26,Beauty,4,101.87,0.0,407.46,28.59,New
2023-05-16,East,Product_42,Clothing,2,423.34,0.1,762.0,108.6,New
2023-05-16,West,Product_38,Electronics,2,409.03,0.05,777.17,86.95,Returning
2023-05-16,North,Product_14,Beauty,1,445.6,0.15,378.76,90.16,Returning
2023-05-16,South,Product_3,Electronics,2,459.22,0.0,918.44,212.63,Returning
2023-05-16,East,Product_21,Beauty,4,88.83,0.0,355.34,30.86,Returning
2023-05-16,East,Product_28,Home Decor,1,212.34,0.05,201.73,22.2,Returning
2023-05-16,Central,Product_6,Clothing,2,424.57,0.05,806.67,191.58,Returning
2023-05-16,South,Product_24,Home Decor,4,420.27,0.0,1681.09,355.87,Returning
2023-05-16,Central,Product_24,Electronics,2,131.02,0.0,262.04,25.7,Returning
2023-05-16,South,Product_36,Clothing,3,268.02,0.15,683.45,55.32,Returning
2023-05-16,East,Product_16,Groceries,2,217.2,0.0,434.39,35.37,Returning
2023-05-16,South,Product_49,Groceries,2,445.86,0.1,802.54,119.71,Returning
2023-05-16,South,Product_29,Home Decor,4,176.42,0.0,705.66,130.38,Returning
2023-05-16,South,Product_20,Groceries,3,233.98,0.0,701.94,146.97,New
2023-05-16,South,Product_24,Home Decor,3,93.93,0.0,281.79,39.19,Returning
2023-05-17,West,Product_13,Beauty,3,202.37,0.0,607.11,122.09,Returning
2023-05-17,East,Product_6,Beauty,3,444.34,0.05,1266.37,269.21,Returning
2023-05-17,West,Product_48,Clothing,1,359.63,0.0,359.63,75.47,Returning
2023-05-17,East,Product_44,Home Decor,4,452.59,0.05,1719.84,385.26,New
2023-05-17,West,Product_24,Beauty,1,34.61,0.0,34.61,2.9,Returning
2023-05-17,Central,Product_26,Groceries,4,147.53,0.0,590.14,96.73,Returning
2023-05-17,West,Product_43,Electronics,2,151.1,0.1,271.97,14.37,Returning
2023-05-17,West,Product_49,Groceries,1,372.4,0.0,372.4,75.52,New
2023-05-17,Central,Product_27,Electronics,4,275.61,0.05,1047.33,100.02,Returning
2023-05-17,North,Product_49,Electronics,2,27.98,0.05,53.16,8.4,Returning
2023-05-17,South,Product_45,Clothing,3,126.37,0.0,379.12,38.26,New
2023-05-17,Central,Product_32,Electronics,4,14.75,0.0,58.99,14.24,Returning
2023-05-17,South,Product_30,Beauty,3,304.82,0.15,777.3,191.63,Returning
2023-05-17,West,Product_49,Groceries,1,148.06,0.0,148.06,26.33,Returning
2023-05-17,South,Product_2,Groceries,1,119.21,0.0,119.21,15.18,Returning
2023-05-17,Central,Product_5,Beauty,1,289.1,0.0,289.1,41.21,Returning
2023-05-17,West,Product_39,Beauty,4,417.02,0.0,1668.09,182.88,New
2023-05-17,East,Product_46,Groceries,2,147.24,0.0,294.48,34.98,Returning
2023-05-17,South,Product_25,Home Decor,3,140.72,0.0,422.15,47.67,Returning
2023-05-17,South,Product_10,Home Decor,4,207.06,0.15,704.0,84.13,Returning
2023-05-17,North,Product_5,Groceries,4,125.06,0.0,500.24,95.61,New
2023-05-17,Central,Product_49,Groceries,1,224.54,0.1,202.09,20.13,Returning
2023-05-17,West,Product_9,Beauty,2,81.61,0.05,155.05,16.02,Returning
2023-05-17,East,Product_9,Beauty,1,87.73,0.1,78.96,18.11,Returning
2023-05-17,North,Product_41,Home Decor,4,29.18,0.0,116.71,7.94,New
2023-05-17,West,Product_8,Groceries,2,92.8,0.0,185.59,20.96,Returning
